**************************************************
Checking constraint violation of RightStance:
***************************************
Constraint: timeDuration 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 9.95220731E-01 1.00000000E+00
***************************************
Constraint: intX 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
Constraint: intXdot 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -6.36376560E-08 1.00000000E-04
-1.00000000E-04 -2.30636896E-07 1.00000000E-04
-1.00000000E-04 -1.17591624E-07 1.00000000E-04
-1.00000000E-04 1.36614459E-07 1.00000000E-04
-1.00000000E-04 2.39546226E-07 1.00000000E-04
-1.00000000E-04 -1.29215192E-07 1.00000000E-04
-1.00000000E-04 -1.49370581E-11 1.00000000E-04
-1.00000000E-04 2.00088048E-11 1.00000000E-04
-1.00000000E-04 -5.06461326E-12 1.00000000E-04
-1.00000000E-04 -4.42823885E-07 1.00000000E-04
-1.00000000E-04 -6.11698965E-07 1.00000000E-04
-1.00000000E-04 2.78400468E-07 1.00000000E-04
-1.00000000E-04 -8.81877714E-07 1.00000000E-04
-1.00000000E-04 2.88970391E-07 1.00000000E-04
-1.00000000E-04 1.25447104E-06 1.00000000E-04
-1.00000000E-04 -1.17280607E-06 1.00000000E-04
-1.00000000E-04 6.16422204E-07 1.00000000E-04
-1.00000000E-04 1.05180499E-06 1.00000000E-04
-1.00000000E-04 3.91963487E-07 1.00000000E-04
-1.00000000E-04 -2.61496882E-06 1.00000000E-04
-1.00000000E-04 -3.90507021E-07 1.00000000E-04
-1.00000000E-04 -1.89305900E-06 1.00000000E-04
-1.00000000E-04 -2.88437937E-07 1.00000000E-04
-1.00000000E-04 5.61707871E-06 1.00000000E-04
-1.00000000E-04 -2.80748809E-06 1.00000000E-04
-1.00000000E-04 4.92596721E-06 1.00000000E-04
-1.00000000E-04 -2.60343846E-05 1.00000000E-04
-1.00000000E-04 9.63937360E-14 1.00000000E-04
-1.00000000E-04 1.85306443E-13 1.00000000E-04
-1.00000000E-04 -2.78223041E-13 1.00000000E-04
-1.00000000E-04 -7.57072251E-07 1.00000000E-04
-1.00000000E-04 1.03960581E-05 1.00000000E-04
-1.00000000E-04 3.45082181E-06 1.00000000E-04
-1.00000000E-04 7.15969235E-06 1.00000000E-04
-1.00000000E-04 2.70499301E-05 1.00000000E-04
-1.00000000E-04 -2.24803304E-05 1.00000000E-04
-1.00000000E-04 7.57444680E-05 1.00000000E-04
-1.00000000E-04 1.82414386E-05 1.00000000E-04
-1.00000000E-04 -7.51317655E-05 1.00000000E-04
-1.00000000E-04 -3.41148645E-07 1.00000000E-04
-1.00000000E-04 1.44566078E-05 1.00000000E-04
-1.00000000E-04 -2.70761202E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.60724719E-08 1.00000000E-04
-1.00000000E-04 1.37319320E-08 1.00000000E-04
-1.00000000E-04 8.26907560E-08 1.00000000E-04
-1.00000000E-04 1.48044030E-08 1.00000000E-04
-1.00000000E-04 2.23848125E-07 1.00000000E-04
-1.00000000E-04 1.90093674E-07 1.00000000E-04
-1.00000000E-04 -3.82381673E-12 1.00000000E-04
-1.00000000E-04 4.39741310E-12 1.00000000E-04
-1.00000000E-04 -5.52929298E-13 1.00000000E-04
-1.00000000E-04 -6.02846849E-08 1.00000000E-04
-1.00000000E-04 -1.46025041E-07 1.00000000E-04
-1.00000000E-04 3.61144001E-08 1.00000000E-04
-1.00000000E-04 -3.71064060E-07 1.00000000E-04
-1.00000000E-04 -1.13512675E-07 1.00000000E-04
-1.00000000E-04 2.93452021E-07 1.00000000E-04
-1.00000000E-04 -7.31309439E-07 1.00000000E-04
-1.00000000E-04 -5.54005941E-07 1.00000000E-04
-1.00000000E-04 7.14077934E-07 1.00000000E-04
-1.00000000E-04 3.69964628E-07 1.00000000E-04
-1.00000000E-04 -1.92986513E-06 1.00000000E-04
-1.00000000E-04 -3.23873414E-07 1.00000000E-04
-1.00000000E-04 -1.41005532E-06 1.00000000E-04
-1.00000000E-04 2.37700285E-07 1.00000000E-04
-1.00000000E-04 5.45798317E-06 1.00000000E-04
-1.00000000E-04 -3.13164417E-06 1.00000000E-04
-1.00000000E-04 5.16481283E-06 1.00000000E-04
-1.00000000E-04 -2.62733327E-05 1.00000000E-04
-1.00000000E-04 -3.70359254E-13 1.00000000E-04
-1.00000000E-04 3.24411338E-13 1.00000000E-04
-1.00000000E-04 4.99783062E-14 1.00000000E-04
-1.00000000E-04 8.18996189E-07 1.00000000E-04
-1.00000000E-04 1.24882371E-05 1.00000000E-04
-1.00000000E-04 2.33938511E-06 1.00000000E-04
-1.00000000E-04 9.05922108E-06 1.00000000E-04
-1.00000000E-04 2.63904790E-05 1.00000000E-04
-1.00000000E-04 -2.67138248E-05 1.00000000E-04
-1.00000000E-04 7.69676629E-05 1.00000000E-04
-1.00000000E-04 1.70408481E-05 1.00000000E-04
-1.00000000E-04 -7.63815627E-05 1.00000000E-04
-1.00000000E-04 -1.45534888E-07 1.00000000E-04
-1.00000000E-04 3.28462711E-05 1.00000000E-04
-1.00000000E-04 -2.82037794E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.53648924E-08 1.00000000E-04
-1.00000000E-04 -8.63159713E-09 1.00000000E-04
-1.00000000E-04 7.12784510E-08 1.00000000E-04
-1.00000000E-04 3.33969808E-10 1.00000000E-04
-1.00000000E-04 1.80480390E-07 1.00000000E-04
-1.00000000E-04 2.58322329E-07 1.00000000E-04
-1.00000000E-04 3.94808230E-12 1.00000000E-04
-1.00000000E-04 -3.67954611E-12 1.00000000E-04
-1.00000000E-04 -2.59252419E-13 1.00000000E-04
-1.00000000E-04 1.34391180E-08 1.00000000E-04
-1.00000000E-04 -1.52261880E-09 1.00000000E-04
-1.00000000E-04 -1.11876693E-08 1.00000000E-04
-1.00000000E-04 -1.75404124E-07 1.00000000E-04
-1.00000000E-04 -2.56461073E-07 1.00000000E-04
-1.00000000E-04 -3.78019126E-09 1.00000000E-04
-1.00000000E-04 -5.47453011E-07 1.00000000E-04
-1.00000000E-04 -1.03062290E-06 1.00000000E-04
-1.00000000E-04 3.68502316E-07 1.00000000E-04
-1.00000000E-04 3.11292142E-07 1.00000000E-04
-1.00000000E-04 -8.38747855E-08 1.00000000E-04
-1.00000000E-04 -1.85032062E-07 1.00000000E-04
-1.00000000E-04 -9.73713703E-07 1.00000000E-04
-1.00000000E-04 1.62885291E-07 1.00000000E-04
-1.00000000E-04 4.78062889E-06 1.00000000E-04
-1.00000000E-04 -3.04692394E-06 1.00000000E-04
-1.00000000E-04 5.17931810E-06 1.00000000E-04
-1.00000000E-04 -2.66627897E-05 1.00000000E-04
-1.00000000E-04 1.36712661E-12 1.00000000E-04
-1.00000000E-04 -1.80465212E-12 1.00000000E-04
-1.00000000E-04 4.39811186E-13 1.00000000E-04
-1.00000000E-04 9.00435673E-07 1.00000000E-04
-1.00000000E-04 1.27519932E-05 1.00000000E-04
-1.00000000E-04 2.19400241E-06 1.00000000E-04
-1.00000000E-04 9.25907209E-06 1.00000000E-04
-1.00000000E-04 2.64739755E-05 1.00000000E-04
-1.00000000E-04 -2.71917069E-05 1.00000000E-04
-1.00000000E-04 7.78311380E-05 1.00000000E-04
-1.00000000E-04 2.16682088E-05 1.00000000E-04
-1.00000000E-04 -7.65294750E-05 1.00000000E-04
-1.00000000E-04 -1.44414319E-07 1.00000000E-04
-1.00000000E-04 3.96705891E-05 1.00000000E-04
-1.00000000E-04 -2.84067170E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.37824805E-08 1.00000000E-04
-1.00000000E-04 -4.63339088E-08 1.00000000E-04
-1.00000000E-04 7.67157819E-08 1.00000000E-04
-1.00000000E-04 -2.53426620E-09 1.00000000E-04
-1.00000000E-04 1.40328699E-07 1.00000000E-04
-1.00000000E-04 2.13993154E-07 1.00000000E-04
-1.00000000E-04 -2.26888771E-12 1.00000000E-04
-1.00000000E-04 3.39610713E-12 1.00000000E-04
-1.00000000E-04 -1.13519926E-12 1.00000000E-04
-1.00000000E-04 1.70437937E-08 1.00000000E-04
-1.00000000E-04 8.87483656E-08 1.00000000E-04
-1.00000000E-04 -5.56128071E-09 1.00000000E-04
-1.00000000E-04 -3.73267830E-08 1.00000000E-04
-1.00000000E-04 -2.91062853E-07 1.00000000E-04
-1.00000000E-04 -1.92157149E-07 1.00000000E-04
-1.00000000E-04 -1.58271209E-07 1.00000000E-04
-1.00000000E-04 -8.41189912E-07 1.00000000E-04
-1.00000000E-04 -1.31187823E-07 1.00000000E-04
-1.00000000E-04 2.42515757E-07 1.00000000E-04
-1.00000000E-04 2.70456012E-06 1.00000000E-04
-1.00000000E-04 -7.85268416E-08 1.00000000E-04
-1.00000000E-04 -4.23380887E-07 1.00000000E-04
-1.00000000E-04 3.83642233E-07 1.00000000E-04
-1.00000000E-04 4.39765278E-06 1.00000000E-04
-1.00000000E-04 -2.98004838E-06 1.00000000E-04
-1.00000000E-04 5.15282822E-06 1.00000000E-04
-1.00000000E-04 -2.65200275E-05 1.00000000E-04
-1.00000000E-04 -3.38557820E-12 1.00000000E-04
-1.00000000E-04 4.83079886E-12 1.00000000E-04
-1.00000000E-04 -1.44886176E-12 1.00000000E-04
-1.00000000E-04 7.46935346E-07 1.00000000E-04
-1.00000000E-04 1.26612841E-05 1.00000000E-04
-1.00000000E-04 2.23663843E-06 1.00000000E-04
-1.00000000E-04 9.14991762E-06 1.00000000E-04
-1.00000000E-04 2.66074424E-05 1.00000000E-04
-1.00000000E-04 -2.69628998E-05 1.00000000E-04
-1.00000000E-04 7.94776157E-05 1.00000000E-04
-1.00000000E-04 2.64394803E-05 1.00000000E-04
-1.00000000E-04 -7.64501990E-05 1.00000000E-04
-1.00000000E-04 -1.77827911E-07 1.00000000E-04
-1.00000000E-04 2.82145810E-05 1.00000000E-04
-1.00000000E-04 -2.83780505E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.72293432E-08 1.00000000E-04
-1.00000000E-04 -3.00857855E-08 1.00000000E-04
-1.00000000E-04 3.30276003E-07 1.00000000E-04
-1.00000000E-04 -4.45541103E-09 1.00000000E-04
-1.00000000E-04 1.12557628E-07 1.00000000E-04
-1.00000000E-04 8.34694483E-08 1.00000000E-04
-1.00000000E-04 3.75781090E-12 1.00000000E-04
-1.00000000E-04 -4.30762771E-12 1.00000000E-04
-1.00000000E-04 5.52264609E-13 1.00000000E-04
-1.00000000E-04 1.13880529E-08 1.00000000E-04
-1.00000000E-04 1.96038637E-07 1.00000000E-04
-1.00000000E-04 1.52024282E-08 1.00000000E-04
-1.00000000E-04 1.10008354E-07 1.00000000E-04
-1.00000000E-04 -2.50186992E-07 1.00000000E-04
-1.00000000E-04 -4.19031918E-07 1.00000000E-04
-1.00000000E-04 1.26265574E-07 1.00000000E-04
-1.00000000E-04 -1.01666644E-06 1.00000000E-04
-1.00000000E-04 -8.25876004E-07 1.00000000E-04
-1.00000000E-04 1.71898166E-07 1.00000000E-04
-1.00000000E-04 6.36472967E-06 1.00000000E-04
-1.00000000E-04 -3.91421353E-08 1.00000000E-04
-1.00000000E-04 2.31656439E-07 1.00000000E-04
-1.00000000E-04 6.95715251E-07 1.00000000E-04
-1.00000000E-04 3.42961033E-06 1.00000000E-04
-1.00000000E-04 -3.01419810E-06 1.00000000E-04
-1.00000000E-04 5.13045414E-06 1.00000000E-04
-1.00000000E-04 -2.56865874E-05 1.00000000E-04
-1.00000000E-04 2.23013795E-12 1.00000000E-04
-1.00000000E-04 -2.78605831E-12 1.00000000E-04
-1.00000000E-04 5.58264681E-13 1.00000000E-04
-1.00000000E-04 6.22910747E-07 1.00000000E-04
-1.00000000E-04 1.25585636E-05 1.00000000E-04
-1.00000000E-04 2.28728124E-06 1.00000000E-04
-1.00000000E-04 9.04135960E-06 1.00000000E-04
-1.00000000E-04 2.66873070E-05 1.00000000E-04
-1.00000000E-04 -2.67258789E-05 1.00000000E-04
-1.00000000E-04 8.28171698E-05 1.00000000E-04
-1.00000000E-04 3.08558833E-05 1.00000000E-04
-1.00000000E-04 -7.63612462E-05 1.00000000E-04
-1.00000000E-04 -2.06122207E-07 1.00000000E-04
-1.00000000E-04 -7.64889673E-06 1.00000000E-04
-1.00000000E-04 -2.83196275E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.96523809E-08 1.00000000E-04
-1.00000000E-04 2.56492121E-08 1.00000000E-04
-1.00000000E-04 1.11495802E-06 1.00000000E-04
-1.00000000E-04 1.27906299E-08 1.00000000E-04
-1.00000000E-04 1.01760314E-07 1.00000000E-04
-1.00000000E-04 -1.42158173E-07 1.00000000E-04
-1.00000000E-04 7.92962284E-12 1.00000000E-04
-1.00000000E-04 -1.17324792E-11 1.00000000E-04
-1.00000000E-04 3.81733818E-12 1.00000000E-04
-1.00000000E-04 8.92492033E-09 1.00000000E-04
-1.00000000E-04 3.38754569E-07 1.00000000E-04
-1.00000000E-04 4.24232458E-08 1.00000000E-04
-1.00000000E-04 2.78365996E-07 1.00000000E-04
-1.00000000E-04 -1.39273175E-07 1.00000000E-04
-1.00000000E-04 -7.16728279E-07 1.00000000E-04
-1.00000000E-04 -4.68602707E-07 1.00000000E-04
-1.00000000E-04 6.31327491E-07 1.00000000E-04
-1.00000000E-04 -1.72313358E-06 1.00000000E-04
-1.00000000E-04 9.89654279E-08 1.00000000E-04
-1.00000000E-04 1.07209427E-05 1.00000000E-04
-1.00000000E-04 -7.60447121E-08 1.00000000E-04
-1.00000000E-04 4.78106534E-07 1.00000000E-04
-1.00000000E-04 7.21939463E-07 1.00000000E-04
-1.00000000E-04 -9.27784389E-07 1.00000000E-04
-1.00000000E-04 -3.27400024E-06 1.00000000E-04
-1.00000000E-04 5.11119996E-06 1.00000000E-04
-1.00000000E-04 -2.40359306E-05 1.00000000E-04
-1.00000000E-04 -7.61710701E-13 1.00000000E-04
-1.00000000E-04 1.09699701E-12 1.00000000E-04
-1.00000000E-04 -3.37260817E-13 1.00000000E-04
-1.00000000E-04 5.52375969E-07 1.00000000E-04
-1.00000000E-04 1.24885380E-05 1.00000000E-04
-1.00000000E-04 2.31845908E-06 1.00000000E-04
-1.00000000E-04 8.98085946E-06 1.00000000E-04
-1.00000000E-04 2.67236866E-05 1.00000000E-04
-1.00000000E-04 -2.65791006E-05 1.00000000E-04
-1.00000000E-04 9.29351548E-05 1.00000000E-04
-1.00000000E-04 3.41367974E-05 1.00000000E-04
-1.00000000E-04 -7.62971919E-05 1.00000000E-04
-1.00000000E-04 -2.17923774E-07 1.00000000E-04
-1.00000000E-04 -7.38990960E-05 1.00000000E-04
-1.00000000E-04 -2.82751177E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.04138550E-06 1.00000000E-04
-1.00000000E-04 -6.12037475E-07 1.00000000E-04
-1.00000000E-04 -1.11915326E-05 1.00000000E-04
-1.00000000E-04 8.91510583E-06 1.00000000E-04
-1.00000000E-04 -8.81958291E-06 1.00000000E-04
-1.00000000E-04 7.66363322E-06 1.00000000E-04
-1.00000000E-04 2.45878123E-12 1.00000000E-04
-1.00000000E-04 -3.01249037E-12 1.00000000E-04
-1.00000000E-04 5.34218680E-13 1.00000000E-04
-1.00000000E-04 -8.22494197E-07 1.00000000E-04
-1.00000000E-04 -4.99534196E-05 1.00000000E-04
-1.00000000E-04 -7.64676444E-06 1.00000000E-04
-1.00000000E-04 -4.75675828E-05 1.00000000E-04
-1.00000000E-04 -1.03384230E-05 1.00000000E-04
-1.00000000E-04 1.06360603E-04 1.00000000E-04
-1.00000000E-04 -3.04027793E-04 1.00000000E-04
-1.00000000E-04 5.46174087E-06 1.00000000E-04
-1.00000000E-04 2.81148372E-04 1.00000000E-04
-1.00000000E-04 -4.03611199E-07 1.00000000E-04
-1.00000000E-04 7.91836724E-05 1.00000000E-04
-1.00000000E-04 2.08286390E-05 1.00000000E-04
-1.00000000E-04 6.00416854E-07 1.00000000E-04
-1.00000000E-04 7.24461807E-07 1.00000000E-04
-1.00000000E-04 -6.99379478E-06 1.00000000E-04
-1.00000000E-04 -8.33503320E-06 1.00000000E-04
-1.00000000E-04 9.44814889E-06 1.00000000E-04
-1.00000000E-04 -2.44976778E-05 1.00000000E-04
-1.00000000E-04 5.54431040E-12 1.00000000E-04
-1.00000000E-04 -6.88120215E-12 1.00000000E-04
-1.00000000E-04 1.33730846E-12 1.00000000E-04
-1.00000000E-04 9.09829700E-07 1.00000000E-04
-1.00000000E-04 3.68492303E-05 1.00000000E-04
-1.00000000E-04 6.05826001E-06 1.00000000E-04
-1.00000000E-04 3.22024779E-05 1.00000000E-04
-1.00000000E-04 3.10055612E-05 1.00000000E-04
-1.00000000E-04 -7.85628902E-05 1.00000000E-04
-1.00000000E-04 2.67256436E-04 1.00000000E-04
-1.00000000E-04 -1.54638202E-05 1.00000000E-04
-1.00000000E-04 -2.13420841E-04 1.00000000E-04
-1.00000000E-04 3.00118158E-07 1.00000000E-04
-1.00000000E-04 -2.03273591E-04 1.00000000E-04
-1.00000000E-04 -3.80457435E-05 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.42108547E-14 1.00000000E-04
-1.00000000E-04 -1.33226763E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 1.53210777E-14 1.00000000E-04
-1.00000000E-04 1.42108547E-14 1.00000000E-04
-1.00000000E-04 -3.55271368E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 -2.22044605E-15 1.00000000E-04
-1.00000000E-04 2.22044605E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 -7.10542736E-15 1.00000000E-04
-1.00000000E-04 -1.77635684E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 9.71445147E-17 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 3.99680289E-15 1.00000000E-04
-1.00000000E-04 3.55271368E-15 1.00000000E-04
-1.00000000E-04 5.55111512E-16 1.00000000E-04
-1.00000000E-04 1.77635684E-15 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.55169523E-04 1.00000000E-04
-1.00000000E-04 1.21679139E-04 1.00000000E-04
-1.00000000E-04 -1.85764780E-04 1.00000000E-04
-1.00000000E-04 -1.20780256E-04 1.00000000E-04
-1.00000000E-04 1.35104917E-04 1.00000000E-04
-1.00000000E-04 -2.80772149E-04 1.00000000E-04
-1.00000000E-04 1.19547271E-05 1.00000000E-04
-1.00000000E-04 1.19466393E-05 1.00000000E-04
-1.00000000E-04 1.18913889E-05 1.00000000E-04
-1.00000000E-04 -5.40730127E-08 1.00000000E-04
-1.00000000E-04 -1.25232087E-06 1.00000000E-04
-1.00000000E-04 -4.68812834E-06 1.00000000E-04
-1.00000000E-04 1.71635823E-05 1.00000000E-04
-1.00000000E-04 -2.04830485E-04 1.00000000E-04
-1.00000000E-04 2.71655678E-05 1.00000000E-04
-1.00000000E-04 1.80346264E-06 1.00000000E-04
-1.00000000E-04 -1.65314790E-06 1.00000000E-04
-1.00000000E-04 8.08933112E-05 1.00000000E-04
-1.00000000E-04 1.43328518E-04 1.00000000E-04
-1.00000000E-04 -2.34479194E-05 1.00000000E-04
-1.00000000E-04 1.42372190E-04 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.68496169E-04 1.00000000E-04
-1.00000000E-04 1.09349548E-04 1.00000000E-04
-1.00000000E-04 -6.20646526E-05 1.00000000E-04
-1.00000000E-04 -3.22183961E-05 1.00000000E-04
-1.00000000E-04 -4.31317847E-05 1.00000000E-04
-1.00000000E-04 -2.65407707E-05 1.00000000E-04
-1.00000000E-04 2.28989460E-05 1.00000000E-04
-1.00000000E-04 2.28974781E-05 1.00000000E-04
-1.00000000E-04 2.28595603E-05 1.00000000E-04
-1.00000000E-04 2.08186336E-07 1.00000000E-04
-1.00000000E-04 -2.48564752E-06 1.00000000E-04
-1.00000000E-04 -1.51550168E-05 1.00000000E-04
-1.00000000E-04 -4.96182233E-05 1.00000000E-04
-1.00000000E-04 3.46684741E-05 1.00000000E-04
-1.00000000E-04 -5.46068355E-06 1.00000000E-04
-1.00000000E-04 8.19054746E-07 1.00000000E-04
-1.00000000E-04 -1.22232539E-06 1.00000000E-04
-1.00000000E-04 5.49953259E-05 1.00000000E-04
-1.00000000E-04 8.48835068E-05 1.00000000E-04
-1.00000000E-04 -5.40364098E-05 1.00000000E-04
-1.00000000E-04 8.59841671E-05 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.29497238E-04 1.00000000E-04
-1.00000000E-04 7.39098466E-05 1.00000000E-04
-1.00000000E-04 -8.52009989E-05 1.00000000E-04
-1.00000000E-04 1.59731531E-05 1.00000000E-04
-1.00000000E-04 -8.92639202E-05 1.00000000E-04
-1.00000000E-04 9.51722809E-05 1.00000000E-04
-1.00000000E-04 3.07342188E-05 1.00000000E-04
-1.00000000E-04 3.07468272E-05 1.00000000E-04
-1.00000000E-04 3.07472808E-05 1.00000000E-04
-1.00000000E-04 2.23179200E-07 1.00000000E-04
-1.00000000E-04 -2.38088032E-06 1.00000000E-04
-1.00000000E-04 -2.03960075E-05 1.00000000E-04
-1.00000000E-04 -5.59912058E-05 1.00000000E-04
-1.00000000E-04 1.17410868E-04 1.00000000E-04
-1.00000000E-04 -5.83943600E-06 1.00000000E-04
-1.00000000E-04 1.06186662E-07 1.00000000E-04
-1.00000000E-04 -7.71244989E-07 1.00000000E-04
-1.00000000E-04 2.49132677E-05 1.00000000E-04
-1.00000000E-04 3.72533403E-05 1.00000000E-04
-1.00000000E-04 -5.72801254E-05 1.00000000E-04
-1.00000000E-04 4.23191651E-05 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.66848566E-05 1.00000000E-04
-1.00000000E-04 2.06538251E-05 1.00000000E-04
-1.00000000E-04 -1.93292513E-04 1.00000000E-04
-1.00000000E-04 3.59921099E-05 1.00000000E-04
-1.00000000E-04 -6.95833979E-05 1.00000000E-04
-1.00000000E-04 1.67388060E-04 1.00000000E-04
-1.00000000E-04 3.30178836E-05 1.00000000E-04
-1.00000000E-04 3.30383940E-05 1.00000000E-04
-1.00000000E-04 3.30723378E-05 1.00000000E-04
-1.00000000E-04 1.40279781E-07 1.00000000E-04
-1.00000000E-04 -1.75538247E-06 1.00000000E-04
-1.00000000E-04 -2.94831021E-05 1.00000000E-04
-1.00000000E-04 -3.20399098E-05 1.00000000E-04
-1.00000000E-04 1.47225292E-04 1.00000000E-04
-1.00000000E-04 8.28490178E-06 1.00000000E-04
-1.00000000E-04 -4.42145084E-07 1.00000000E-04
-1.00000000E-04 -5.20971354E-07 1.00000000E-04
-1.00000000E-04 -1.25191367E-06 1.00000000E-04
-1.00000000E-04 3.82449396E-06 1.00000000E-04
-1.00000000E-04 -3.95626506E-05 1.00000000E-04
-1.00000000E-04 6.96485223E-06 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.02468378E-05 1.00000000E-04
-1.00000000E-04 -4.69076524E-05 1.00000000E-04
-1.00000000E-04 -3.12117701E-04 1.00000000E-04
-1.00000000E-04 3.58942879E-05 1.00000000E-04
