========================================================
Phase: 1
========================================================
--------------------------------------------------------
Constraint: dynamics
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
0.00000000E+00 -1.79400115E-13 0.00000000E+00
0.00000000E+00 7.23410915E-13 0.00000000E+00
0.00000000E+00 -2.22648722E-13 0.00000000E+00
0.00000000E+00 -1.06544066E-13 0.00000000E+00
0.00000000E+00 4.33411322E-14 0.00000000E+00
0.00000000E+00 1.55294978E-13 0.00000000E+00
*************
Node: 4 
*************
          cl           yc           cu
0.00000000E+00 1.94244794E-13 0.00000000E+00
0.00000000E+00 -3.31084552E-13 0.00000000E+00
0.00000000E+00 -6.22168983E-13 0.00000000E+00
0.00000000E+00 -4.26844671E-12 0.00000000E+00
0.00000000E+00 -6.37944681E-13 0.00000000E+00
0.00000000E+00 -8.22985777E-13 0.00000000E+00
0.00000000E+00 2.72671348E-13 0.00000000E+00
0.00000000E+00 3.96546240E-13 0.00000000E+00
0.00000000E+00 7.02494461E-13 0.00000000E+00
0.00000000E+00 6.33569586E-13 0.00000000E+00
0.00000000E+00 1.78815730E-13 0.00000000E+00
0.00000000E+00 1.46090433E-13 0.00000000E+00
0.00000000E+00 -2.22365652E-14 0.00000000E+00
0.00000000E+00 -2.78976352E-13 0.00000000E+00
*************
Node: 5 
*************
          cl           yc           cu
0.00000000E+00 -7.25130025E-13 0.00000000E+00
0.00000000E+00 2.56443304E-13 0.00000000E+00
0.00000000E+00 -1.06181730E-12 0.00000000E+00
0.00000000E+00 4.44946857E-12 0.00000000E+00
0.00000000E+00 4.99756986E-12 0.00000000E+00
0.00000000E+00 1.39480441E-14 0.00000000E+00
0.00000000E+00 5.65397196E-13 0.00000000E+00
0.00000000E+00 3.07103518E-14 0.00000000E+00
0.00000000E+00 2.20388382E-12 0.00000000E+00
0.00000000E+00 1.81904491E-12 0.00000000E+00
0.00000000E+00 1.49545307E-13 0.00000000E+00
0.00000000E+00 2.17065530E-13 0.00000000E+00
0.00000000E+00 2.91892281E-13 0.00000000E+00
0.00000000E+00 -1.48596708E-13 0.00000000E+00
*************
Node: 6 
*************
          cl           yc           cu
0.00000000E+00 -6.81755000E-13 0.00000000E+00
0.00000000E+00 -2.25019656E-13 0.00000000E+00
0.00000000E+00 -5.94635452E-13 0.00000000E+00
0.00000000E+00 -4.53936888E-12 0.00000000E+00
0.00000000E+00 4.43225225E-12 0.00000000E+00
0.00000000E+00 -1.15525211E-13 0.00000000E+00
0.00000000E+00 3.31417623E-13 0.00000000E+00
0.00000000E+00 -1.16520509E-13 0.00000000E+00
0.00000000E+00 3.77470794E-13 0.00000000E+00
0.00000000E+00 -3.18242654E-12 0.00000000E+00
0.00000000E+00 -3.10125189E-14 0.00000000E+00
0.00000000E+00 -1.30440530E-13 0.00000000E+00
0.00000000E+00 6.69351071E-14 0.00000000E+00
0.00000000E+00 -3.18154445E-13 0.00000000E+00
*************
Node: 7 
*************
          cl           yc           cu
0.00000000E+00 3.50223323E-14 0.00000000E+00
0.00000000E+00 -3.13284121E-13 0.00000000E+00
0.00000000E+00 1.14663834E-12 0.00000000E+00
0.00000000E+00 -1.49086299E-12 0.00000000E+00
0.00000000E+00 -4.53030798E-12 0.00000000E+00
0.00000000E+00 -2.78366197E-13 0.00000000E+00
0.00000000E+00 -2.21081592E-13 0.00000000E+00
0.00000000E+00 -1.73702090E-13 0.00000000E+00
0.00000000E+00 -5.00594503E-13 0.00000000E+00
0.00000000E+00 -3.58620078E-12 0.00000000E+00
0.00000000E+00 -7.66340116E-14 0.00000000E+00
0.00000000E+00 1.94140173E-14 0.00000000E+00
0.00000000E+00 -5.65386569E-13 0.00000000E+00
0.00000000E+00 9.83491094E-14 0.00000000E+00
*************
Node: 8 
*************
          cl           yc           cu
0.00000000E+00 -4.29205282E-14 0.00000000E+00
0.00000000E+00 -1.84595828E-13 0.00000000E+00
0.00000000E+00 1.31894495E-13 0.00000000E+00
0.00000000E+00 6.51700915E-14 0.00000000E+00
0.00000000E+00 -4.90879815E-12 0.00000000E+00
0.00000000E+00 1.59117077E-13 0.00000000E+00
0.00000000E+00 -5.07002353E-14 0.00000000E+00
0.00000000E+00 -7.38365532E-14 0.00000000E+00
0.00000000E+00 4.01220408E-13 0.00000000E+00
0.00000000E+00 5.15153198E-12 0.00000000E+00
0.00000000E+00 -1.14772775E-13 0.00000000E+00
0.00000000E+00 1.77684218E-13 0.00000000E+00
0.00000000E+00 -8.22596549E-14 0.00000000E+00
0.00000000E+00 -6.59250601E-14 0.00000000E+00
*************
Node: 9 
*************
          cl           yc           cu
0.00000000E+00 5.19861931E-14 0.00000000E+00
0.00000000E+00 -3.06933949E-13 0.00000000E+00
0.00000000E+00 8.84625706E-13 0.00000000E+00
0.00000000E+00 3.05364067E-12 0.00000000E+00
0.00000000E+00 -1.93042785E-12 0.00000000E+00
0.00000000E+00 3.89631253E-13 0.00000000E+00
0.00000000E+00 1.77125583E-13 0.00000000E+00
0.00000000E+00 -2.28089249E-13 0.00000000E+00
0.00000000E+00 2.59020100E-13 0.00000000E+00
0.00000000E+00 -3.76988718E-12 0.00000000E+00
0.00000000E+00 -7.54908289E-14 0.00000000E+00
0.00000000E+00 -5.62882967E-15 0.00000000E+00
0.00000000E+00 2.71138422E-13 0.00000000E+00
0.00000000E+00 -2.05485993E-13 0.00000000E+00
*************
Node: 10 
*************
          cl           yc           cu
0.00000000E+00 3.98736599E-13 0.00000000E+00
0.00000000E+00 -2.79960517E-14 0.00000000E+00
0.00000000E+00 4.09006162E-13 0.00000000E+00
0.00000000E+00 3.26738636E-13 0.00000000E+00
0.00000000E+00 4.67670034E-13 0.00000000E+00
0.00000000E+00 1.54253563E-13 0.00000000E+00
0.00000000E+00 1.04174678E-13 0.00000000E+00
0.00000000E+00 2.75216265E-13 0.00000000E+00
0.00000000E+00 -1.70857631E-13 0.00000000E+00
0.00000000E+00 7.91805510E-12 0.00000000E+00
0.00000000E+00 2.18222575E-13 0.00000000E+00
0.00000000E+00 3.86162323E-13 0.00000000E+00
0.00000000E+00 4.08066333E-13 0.00000000E+00
0.00000000E+00 3.51562314E-14 0.00000000E+00
*************
Node: 11 
*************
          cl           yc           cu
0.00000000E+00 -1.33979633E-13 0.00000000E+00
0.00000000E+00 5.65785700E-13 0.00000000E+00
0.00000000E+00 -4.80948614E-13 0.00000000E+00
0.00000000E+00 2.07170392E-12 0.00000000E+00
0.00000000E+00 9.55743712E-12 0.00000000E+00
0.00000000E+00 5.26951096E-13 0.00000000E+00
0.00000000E+00 -4.07521263E-13 0.00000000E+00
0.00000000E+00 -6.85309014E-14 0.00000000E+00
0.00000000E+00 -3.89814733E-13 0.00000000E+00
0.00000000E+00 -3.94059785E-12 0.00000000E+00
0.00000000E+00 -6.68189462E-14 0.00000000E+00
0.00000000E+00 -2.30927849E-13 0.00000000E+00
0.00000000E+00 7.54016398E-14 0.00000000E+00
0.00000000E+00 -8.54549072E-14 0.00000000E+00
*************
Node: 12 
*************
          cl           yc           cu
0.00000000E+00 1.76664239E-14 0.00000000E+00
0.00000000E+00 -6.46744377E-13 0.00000000E+00
0.00000000E+00 7.45403739E-13 0.00000000E+00
0.00000000E+00 -3.96294109E-12 0.00000000E+00
0.00000000E+00 -6.91120704E-12 0.00000000E+00
0.00000000E+00 -3.95795267E-13 0.00000000E+00
0.00000000E+00 6.15109996E-14 0.00000000E+00
0.00000000E+00 -1.52664556E-13 0.00000000E+00
0.00000000E+00 3.82836530E-15 0.00000000E+00
0.00000000E+00 3.05860892E-12 0.00000000E+00
0.00000000E+00 -5.88122216E-14 0.00000000E+00
0.00000000E+00 2.87096275E-14 0.00000000E+00
0.00000000E+00 2.35553365E-13 0.00000000E+00
0.00000000E+00 3.68811940E-14 0.00000000E+00
*************
Node: 13 
*************
          cl           yc           cu
0.00000000E+00 2.94902991E-14 0.00000000E+00
0.00000000E+00 -3.72038338E-13 0.00000000E+00
0.00000000E+00 -7.09210468E-13 0.00000000E+00
0.00000000E+00 -9.28143673E-12 0.00000000E+00
0.00000000E+00 1.59668517E-12 0.00000000E+00
0.00000000E+00 -9.91394331E-13 0.00000000E+00
0.00000000E+00 2.49917241E-13 0.00000000E+00
0.00000000E+00 1.05841117E-13 0.00000000E+00
0.00000000E+00 -1.75739699E-13 0.00000000E+00
0.00000000E+00 1.67663106E-12 0.00000000E+00
0.00000000E+00 -6.26443342E-14 0.00000000E+00
0.00000000E+00 1.29554157E-13 0.00000000E+00
0.00000000E+00 4.77783956E-13 0.00000000E+00
0.00000000E+00 -2.36726524E-14 0.00000000E+00
*************
Node: 14 
*************
          cl           yc           cu
0.00000000E+00 2.71657696E-14 0.00000000E+00
0.00000000E+00 1.92658823E-13 0.00000000E+00
0.00000000E+00 3.41726647E-13 0.00000000E+00
0.00000000E+00 8.72663053E-13 0.00000000E+00
0.00000000E+00 -1.33080195E-12 0.00000000E+00
0.00000000E+00 -2.34366510E-13 0.00000000E+00
0.00000000E+00 -4.26448580E-14 0.00000000E+00
0.00000000E+00 -2.23332637E-14 0.00000000E+00
0.00000000E+00 -1.17190152E-13 0.00000000E+00
0.00000000E+00 -4.19425605E-12 0.00000000E+00
0.00000000E+00 -5.73065900E-14 0.00000000E+00
0.00000000E+00 8.58377930E-14 0.00000000E+00
0.00000000E+00 -1.28221153E-13 0.00000000E+00
0.00000000E+00 -3.22104978E-13 0.00000000E+00
*************
Node: 15 
*************
          cl           yc           cu
0.00000000E+00 5.01799990E-13 0.00000000E+00
0.00000000E+00 3.19802778E-14 0.00000000E+00
0.00000000E+00 1.07491793E-12 0.00000000E+00
0.00000000E+00 -7.58090812E-12 0.00000000E+00
0.00000000E+00 -1.01527965E-11 0.00000000E+00
0.00000000E+00 -5.06233158E-13 0.00000000E+00
0.00000000E+00 1.43204845E-13 0.00000000E+00
0.00000000E+00 4.22108095E-13 0.00000000E+00
0.00000000E+00 1.91068420E-13 0.00000000E+00
0.00000000E+00 6.43657350E-12 0.00000000E+00
0.00000000E+00 2.24260714E-13 0.00000000E+00
0.00000000E+00 1.08874994E-13 0.00000000E+00
0.00000000E+00 4.88245864E-14 0.00000000E+00
0.00000000E+00 -1.69800481E-13 0.00000000E+00
*************
Node: 16 
*************
          cl           yc           cu
0.00000000E+00 3.54161145E-14 0.00000000E+00
0.00000000E+00 -1.04010550E-13 0.00000000E+00
0.00000000E+00 -4.18776125E-13 0.00000000E+00
0.00000000E+00 -1.24136812E-12 0.00000000E+00
0.00000000E+00 -1.95211942E-13 0.00000000E+00
0.00000000E+00 -5.73233382E-13 0.00000000E+00
0.00000000E+00 -2.32292825E-13 0.00000000E+00
0.00000000E+00 -3.42236656E-13 0.00000000E+00
0.00000000E+00 -6.44057507E-13 0.00000000E+00
0.00000000E+00 -5.98843197E-12 0.00000000E+00
0.00000000E+00 -3.83668791E-14 0.00000000E+00
0.00000000E+00 -1.82705861E-13 0.00000000E+00
0.00000000E+00 2.08742111E-13 0.00000000E+00
0.00000000E+00 2.68273757E-13 0.00000000E+00
*************
Node: 17 
*************
          cl           yc           cu
0.00000000E+00 -7.85205234E-14 0.00000000E+00
0.00000000E+00 2.69977075E-13 0.00000000E+00
0.00000000E+00 -8.38662473E-13 0.00000000E+00
0.00000000E+00 4.12878065E-12 0.00000000E+00
0.00000000E+00 5.28921427E-12 0.00000000E+00
0.00000000E+00 1.04669517E-12 0.00000000E+00
0.00000000E+00 -2.22453554E-13 0.00000000E+00
0.00000000E+00 2.90110384E-13 0.00000000E+00
0.00000000E+00 -7.55771043E-13 0.00000000E+00
0.00000000E+00 6.01768635E-13 0.00000000E+00
0.00000000E+00 3.94458771E-14 0.00000000E+00
0.00000000E+00 3.24381564E-13 0.00000000E+00
0.00000000E+00 6.02599715E-13 0.00000000E+00
0.00000000E+00 3.28663445E-14 0.00000000E+00
*************
Node: 18 
*************
          cl           yc           cu
0.00000000E+00 -2.66175970E-14 0.00000000E+00
0.00000000E+00 -1.54536757E-13 0.00000000E+00
0.00000000E+00 -6.15063556E-14 0.00000000E+00
0.00000000E+00 2.76562107E-12 0.00000000E+00
0.00000000E+00 -1.89847848E-13 0.00000000E+00
0.00000000E+00 1.89786609E-13 0.00000000E+00
0.00000000E+00 2.56187202E-13 0.00000000E+00
0.00000000E+00 5.09757167E-14 0.00000000E+00
0.00000000E+00 3.45235220E-13 0.00000000E+00
0.00000000E+00 -1.47898360E-12 0.00000000E+00
0.00000000E+00 -6.80219769E-14 0.00000000E+00
0.00000000E+00 -5.17194988E-14 0.00000000E+00
0.00000000E+00 1.97477336E-13 0.00000000E+00
0.00000000E+00 1.03688927E-13 0.00000000E+00
*************
Node: 19 
*************
          cl           yc           cu
0.00000000E+00 6.37170872E-13 0.00000000E+00
0.00000000E+00 1.82619707E-13 0.00000000E+00
0.00000000E+00 1.67865721E-13 0.00000000E+00
0.00000000E+00 -6.85165813E-12 0.00000000E+00
0.00000000E+00 1.39077658E-12 0.00000000E+00
0.00000000E+00 -7.28054769E-13 0.00000000E+00
0.00000000E+00 -5.79954821E-14 0.00000000E+00
0.00000000E+00 3.14181840E-13 0.00000000E+00
0.00000000E+00 4.42701472E-13 0.00000000E+00
0.00000000E+00 4.57578420E-13 0.00000000E+00
0.00000000E+00 2.37605075E-13 0.00000000E+00
0.00000000E+00 -2.73821627E-13 0.00000000E+00
0.00000000E+00 -3.06150309E-13 0.00000000E+00
0.00000000E+00 1.12317390E-14 0.00000000E+00
*************
Node: 20 
*************
          cl           yc           cu
0.00000000E+00 2.27859398E-13 0.00000000E+00
0.00000000E+00 -9.85706471E-14 0.00000000E+00
0.00000000E+00 -3.75255382E-13 0.00000000E+00
0.00000000E+00 -4.04237754E-12 0.00000000E+00
0.00000000E+00 -3.55893083E-13 0.00000000E+00
0.00000000E+00 -5.43973720E-13 0.00000000E+00
0.00000000E+00 -1.16412071E-13 0.00000000E+00
0.00000000E+00 -3.08083420E-13 0.00000000E+00
0.00000000E+00 2.95146584E-13 0.00000000E+00
0.00000000E+00 -4.64289718E-12 0.00000000E+00
0.00000000E+00 -1.41810175E-13 0.00000000E+00
0.00000000E+00 3.22896698E-14 0.00000000E+00
0.00000000E+00 1.38918934E-13 0.00000000E+00
0.00000000E+00 2.89159453E-13 0.00000000E+00
*************
Node: 21 
*************
          cl           yc           cu
0.00000000E+00 8.19580515E-13 0.00000000E+00
0.00000000E+00 3.16963144E-13 0.00000000E+00
0.00000000E+00 1.41842094E-12 0.00000000E+00
0.00000000E+00 -3.45368179E-12 0.00000000E+00
0.00000000E+00 -3.74267174E-12 0.00000000E+00
0.00000000E+00 -1.37364404E-13 0.00000000E+00
0.00000000E+00 3.51563874E-14 0.00000000E+00
0.00000000E+00 3.55152106E-13 0.00000000E+00
0.00000000E+00 4.82264538E-13 0.00000000E+00
0.00000000E+00 3.21798144E-13 0.00000000E+00
0.00000000E+00 2.24611996E-14 0.00000000E+00
0.00000000E+00 3.11546303E-13 0.00000000E+00
0.00000000E+00 -3.32660438E-13 0.00000000E+00
0.00000000E+00 -3.93564916E-13 0.00000000E+00
--------------------------------------------------------
Constraint: holVel
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
0.00000000E+00 5.74155981E-07 0.00000000E+00
0.00000000E+00 -4.99983825E-04 0.00000000E+00
0.00000000E+00 -1.06502493E-06 0.00000000E+00
0.00000000E+00 -3.27933701E-03 0.00000000E+00
0.00000000E+00 6.83184313E-07 0.00000000E+00
0.00000000E+00 -2.08862122E-03 0.00000000E+00
0.00000000E+00 1.43765430E-06 0.00000000E+00
0.00000000E+00 4.99974614E-04 0.00000000E+00
0.00000000E+00 -1.93820609E-06 0.00000000E+00
0.00000000E+00 -2.92893754E-03 0.00000000E+00
0.00000000E+00 -2.55689517E-03 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
--------------------------------------------------------
Constraint: holPos
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
--------------------------------------------------------
Constraint: zmp
--------------------------------------------------------
--------------------------------------------------------
Constraint: kinUnilateral
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
0.00000000E+00 3.83159001E-02          Inf
*************
Node: 2 
*************
          cl           yc           cu
0.00000000E+00 4.07251954E-02          Inf
*************
Node: 3 
*************
          cl           yc           cu
0.00000000E+00 4.32039280E-02          Inf
*************
Node: 4 
*************
          cl           yc           cu
0.00000000E+00 4.57327903E-02          Inf
*************
Node: 5 
*************
          cl           yc           cu
0.00000000E+00 4.83422429E-02          Inf
*************
Node: 6 
*************
          cl           yc           cu
0.00000000E+00 5.10149909E-02          Inf
*************
Node: 7 
*************
          cl           yc           cu
0.00000000E+00 5.37603158E-02          Inf
*************
Node: 8 
*************
          cl           yc           cu
0.00000000E+00 5.65832114E-02          Inf
*************
Node: 9 
*************
          cl           yc           cu
0.00000000E+00 5.94701762E-02          Inf
*************
Node: 10 
*************
          cl           yc           cu
0.00000000E+00 6.24499382E-02          Inf
*************
Node: 11 
*************
          cl           yc           cu
0.00000000E+00 6.54848162E-02          Inf
*************
Node: 12 
*************
          cl           yc           cu
0.00000000E+00 6.86284599E-02          Inf
*************
Node: 13 
*************
          cl           yc           cu
0.00000000E+00 7.18178924E-02          Inf
*************
Node: 14 
*************
          cl           yc           cu
0.00000000E+00 7.51325126E-02          Inf
*************
Node: 15 
*************
          cl           yc           cu
0.00000000E+00 7.84917589E-02          Inf
*************
Node: 16 
*************
          cl           yc           cu
0.00000000E+00 8.19757981E-02          Inf
*************
Node: 17 
*************
          cl           yc           cu
0.00000000E+00 8.55157955E-02          Inf
*************
Node: 18 
*************
          cl           yc           cu
0.00000000E+00 8.91713553E-02          Inf
*************
Node: 19 
*************
          cl           yc           cu
0.00000000E+00 9.28981895E-02          Inf
*************
Node: 20 
*************
          cl           yc           cu
0.00000000E+00 9.67307870E-02          Inf
*************
Node: 21 
*************
          cl           yc           cu
0.00000000E+00 1.00632905E-01          Inf
--------------------------------------------------------
Constraint: intPos
--------------------------------------------------------
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 2.67498778E-03 1.00000000E-05
-1.00000000E-05 8.81205218E-06 1.00000000E-05
-1.00000000E-05 3.58258535E-04 1.00000000E-05
-1.00000000E-05 5.52357540E-07 1.00000000E-05
-1.00000000E-05 2.45164328E-03 1.00000000E-05
-1.00000000E-05 -6.67626252E-05 1.00000000E-05
-1.00000000E-05 -3.91004785E-18 1.00000000E-05
-1.00000000E-05 -2.35256302E-18 1.00000000E-05
-1.00000000E-05 5.31215012E-19 1.00000000E-05
-1.00000000E-05 -1.49441235E-05 1.00000000E-05
-1.00000000E-05 3.49398399E-03 1.00000000E-05
-1.00000000E-05 -5.97956672E-06 1.00000000E-05
-1.00000000E-05 -4.40604392E-03 1.00000000E-05
-1.00000000E-05 6.67085550E-05 1.00000000E-05
-1.00000000E-05 8.25461795E-03 1.00000000E-05
-1.00000000E-05 -1.53880957E-05 1.00000000E-05
-1.00000000E-05 -4.23727412E-03 1.00000000E-05
-1.00000000E-05 -4.26503677E-06 1.00000000E-05
-1.00000000E-05 -2.10861540E-04 1.00000000E-05
-1.00000000E-05 5.49920864E-05 1.00000000E-05
-1.00000000E-05 1.99651020E-03 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 2.67235859E-03 1.00000000E-05
-1.00000000E-05 6.31422118E-06 1.00000000E-05
-1.00000000E-05 3.84232545E-04 1.00000000E-05
-1.00000000E-05 1.24432186E-05 1.00000000E-05
-1.00000000E-05 2.22130619E-03 1.00000000E-05
-1.00000000E-05 -1.31389881E-04 1.00000000E-05
-1.00000000E-05 -7.30575022E-18 1.00000000E-05
-1.00000000E-05 1.19585844E-17 1.00000000E-05
-1.00000000E-05 1.99732767E-18 1.00000000E-05
-1.00000000E-05 -1.79317361E-05 1.00000000E-05
-1.00000000E-05 3.91337964E-03 1.00000000E-05
-1.00000000E-05 -1.40579669E-05 1.00000000E-05
-1.00000000E-05 -4.31469297E-03 1.00000000E-05
-1.00000000E-05 1.28745490E-04 1.00000000E-05
-1.00000000E-05 8.42364396E-03 1.00000000E-05
-1.00000000E-05 -1.82999450E-05 1.00000000E-05
-1.00000000E-05 -4.06554335E-03 1.00000000E-05
-1.00000000E-05 -1.24246475E-05 1.00000000E-05
-1.00000000E-05 2.53742045E-04 1.00000000E-05
-1.00000000E-05 1.17284305E-04 1.00000000E-05
-1.00000000E-05 1.59053297E-03 1.00000000E-05
*************
Node: 6 
*************
          cl           yc           cu
-1.00000000E-05 2.66982729E-03 1.00000000E-05
-1.00000000E-05 2.60661726E-06 1.00000000E-05
-1.00000000E-05 4.11517639E-04 1.00000000E-05
-1.00000000E-05 2.77055670E-05 1.00000000E-05
-1.00000000E-05 1.93952663E-03 1.00000000E-05
-1.00000000E-05 -2.09316753E-04 1.00000000E-05
-1.00000000E-05 3.66386599E-18 1.00000000E-05
-1.00000000E-05 2.08260680E-17 1.00000000E-05
-1.00000000E-05 3.93898247E-18 1.00000000E-05
-1.00000000E-05 -2.23785652E-05 1.00000000E-05
-1.00000000E-05 4.42834169E-03 1.00000000E-05
-1.00000000E-05 -2.37896037E-05 1.00000000E-05
-1.00000000E-05 -4.26889553E-03 1.00000000E-05
-1.00000000E-05 2.03120608E-04 1.00000000E-05
