*************
Phase: 1 	Variable: T 	Node: 1 
*************
          lb           xc           ub
0.00000000E+00 3.16182964E-03 1.00000000E+00
*************
Phase: 1 	Variable: Qe 	Node: 1 
*************
          lb           xc           ub
-6.80000000E+01 -6.74263771E+01 6.80000000E+01
*************
Phase: 2 	Variable: Fe 	Node: 1 
*************
          lb           xc           ub
-1.00000000E+04 1.50650924E+02 1.00000000E+04
-1.00000000E+04 -3.84690165E+01 1.00000000E+04
-1.00000000E+04 9.30336659E+02 1.00000000E+04
-1.00000000E+04 6.36699100E+01 1.00000000E+04
-1.00000000E+04 1.69758219E+02 1.00000000E+04
-1.00000000E+04 -7.51709141E+01 1.00000000E+04
-1.00000000E+04 -2.71345200E+01 1.00000000E+04
-1.00000000E+04 2.18726495E+01 1.00000000E+04
-1.00000000E+04 -7.25934532E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 2 
*************
          lb           xc           ub
-1.00000000E+04 3.30698277E+01 1.00000000E+04
-1.00000000E+04 -3.78344781E+00 1.00000000E+04
-1.00000000E+04 1.14396194E+03 1.00000000E+04
-1.00000000E+04 5.83273640E+01 1.00000000E+04
-1.00000000E+04 1.88824810E+02 1.00000000E+04
-1.00000000E+04 -7.61739296E+01 1.00000000E+04
-1.00000000E+04 -3.28865493E+01 1.00000000E+04
-1.00000000E+04 4.45384446E+01 1.00000000E+04
-1.00000000E+04 2.69366543E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 3 
*************
          lb           xc           ub
-1.00000000E+04 1.82412546E+01 1.00000000E+04
-1.00000000E+04 -1.02082541E+01 1.00000000E+04
-1.00000000E+04 1.12785662E+03 1.00000000E+04
-1.00000000E+04 7.13651103E+01 1.00000000E+04
-1.00000000E+04 2.44720311E+02 1.00000000E+04
-1.00000000E+04 -6.23392410E+01 1.00000000E+04
-1.00000000E+04 -2.89505272E+01 1.00000000E+04
-1.00000000E+04 5.37138891E+01 1.00000000E+04
-1.00000000E+04 3.27345614E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 4 
*************
          lb           xc           ub
-1.00000000E+04 4.24544274E+01 1.00000000E+04
-1.00000000E+04 -8.21363259E+00 1.00000000E+04
-1.00000000E+04 1.06225309E+03 1.00000000E+04
-1.00000000E+04 8.16797052E+01 1.00000000E+04
-1.00000000E+04 2.88345057E+02 1.00000000E+04
-1.00000000E+04 -5.06225814E+01 1.00000000E+04
-1.00000000E+04 -2.26849590E+01 1.00000000E+04
-1.00000000E+04 5.70906771E+01 1.00000000E+04
-1.00000000E+04 2.98426612E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 5 
*************
          lb           xc           ub
-1.00000000E+04 8.92942066E+01 1.00000000E+04
-1.00000000E+04 -5.42944735E+00 1.00000000E+04
-1.00000000E+04 9.59813263E+02 1.00000000E+04
-1.00000000E+04 9.57366330E+01 1.00000000E+04
-1.00000000E+04 3.42437497E+02 1.00000000E+04
-1.00000000E+04 -3.82695283E+01 1.00000000E+04
-1.00000000E+04 -1.44874964E+01 1.00000000E+04
-1.00000000E+04 5.69786780E+01 1.00000000E+04
-1.00000000E+04 -3.58537233E-01 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 6 
*************
          lb           xc           ub
-1.00000000E+04 5.84348035E+01 1.00000000E+04
-1.00000000E+04 1.70853022E+01 1.00000000E+04
-1.00000000E+04 1.02012076E+03 1.00000000E+04
-1.00000000E+04 1.07099555E+02 1.00000000E+04
-1.00000000E+04 3.57261824E+02 1.00000000E+04
-1.00000000E+04 -3.70782140E+01 1.00000000E+04
-1.00000000E+04 -1.25505987E+01 1.00000000E+04
-1.00000000E+04 6.40403284E+01 1.00000000E+04
-1.00000000E+04 1.45105033E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 7 
*************
          lb           xc           ub
-1.00000000E+04 1.30660393E+02 1.00000000E+04
-1.00000000E+04 -9.32798367E+01 1.00000000E+04
-1.00000000E+04 7.13261166E+02 1.00000000E+04
-1.00000000E+04 1.47905207E+02 1.00000000E+04
-1.00000000E+04 3.20619598E+02 1.00000000E+04
-1.00000000E+04 3.04311798E+01 1.00000000E+04
-1.00000000E+04 5.47039711E+00 1.00000000E+04
-1.00000000E+04 2.25647310E+01 1.00000000E+04
-1.00000000E+04 -1.58215129E+01 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 8 
*************
          lb           xc           ub
-1.00000000E+04 -2.83871453E+02 1.00000000E+04
-1.00000000E+04 5.36926948E+01 1.00000000E+04
-1.00000000E+04 1.11766991E+03 1.00000000E+04
-1.00000000E+04 1.36931214E+02 1.00000000E+04
-1.00000000E+04 2.76221977E+02 1.00000000E+04
-1.00000000E+04 3.29607885E+01 1.00000000E+04
-1.00000000E+04 5.57245114E+00 1.00000000E+04
-1.00000000E+04 1.20667642E+02 1.00000000E+04
-1.00000000E+04 1.48407426E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 9 
*************
          lb           xc           ub
-1.00000000E+04 -3.26226875E+02 1.00000000E+04
-1.00000000E+04 3.81048462E+01 1.00000000E+04
-1.00000000E+04 1.01094094E+03 1.00000000E+04
-1.00000000E+04 1.27352389E+02 1.00000000E+04
-1.00000000E+04 2.40163256E+02 1.00000000E+04
-1.00000000E+04 4.95409622E+01 1.00000000E+04
-1.00000000E+04 8.78363178E+00 1.00000000E+04
-1.00000000E+04 1.10645155E+02 1.00000000E+04
-1.00000000E+04 -1.15119061E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 10 
*************
          lb           xc           ub
-1.00000000E+04 -3.58486512E+02 1.00000000E+04
-1.00000000E+04 6.73004930E+01 1.00000000E+04
-1.00000000E+04 1.03947425E+03 1.00000000E+04
-1.00000000E+04 1.20556397E+02 1.00000000E+04
-1.00000000E+04 2.57433380E+02 1.00000000E+04
-1.00000000E+04 4.64265213E+01 1.00000000E+04
-1.00000000E+04 9.43330552E+00 1.00000000E+04
-1.00000000E+04 1.30731249E+02 1.00000000E+04
-1.00000000E+04 2.00479306E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 11 
*************
          lb           xc           ub
-1.00000000E+04 -3.55833524E+02 1.00000000E+04
-1.00000000E+04 6.72096393E+01 1.00000000E+04
-1.00000000E+04 1.01061572E+03 1.00000000E+04
-1.00000000E+04 1.17558746E+02 1.00000000E+04
-1.00000000E+04 2.53258542E+02 1.00000000E+04
-1.00000000E+04 4.92467767E+01 1.00000000E+04
-1.00000000E+04 1.11592632E+01 1.00000000E+04
-1.00000000E+04 1.33865222E+02 1.00000000E+04
-1.00000000E+04 2.21863721E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 12 
*************
          lb           xc           ub
-1.00000000E+04 -3.56549819E+02 1.00000000E+04
-1.00000000E+04 6.63532761E+01 1.00000000E+04
-1.00000000E+04 9.84574447E+02 1.00000000E+04
-1.00000000E+04 1.15886136E+02 1.00000000E+04
-1.00000000E+04 2.51918307E+02 1.00000000E+04
-1.00000000E+04 5.26193260E+01 1.00000000E+04
-1.00000000E+04 1.28986002E+01 1.00000000E+04
-1.00000000E+04 1.37043685E+02 1.00000000E+04
-1.00000000E+04 2.44391869E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 13 
*************
          lb           xc           ub
-1.00000000E+04 -3.54224848E+02 1.00000000E+04
-1.00000000E+04 6.62475749E+01 1.00000000E+04
-1.00000000E+04 9.66126372E+02 1.00000000E+04
-1.00000000E+04 1.15817208E+02 1.00000000E+04
-1.00000000E+04 2.53374809E+02 1.00000000E+04
-1.00000000E+04 5.50737304E+01 1.00000000E+04
-1.00000000E+04 1.44549721E+01 1.00000000E+04
-1.00000000E+04 1.39951451E+02 1.00000000E+04
-1.00000000E+04 2.72910920E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 14 
*************
          lb           xc           ub
-1.00000000E+04 -3.53950306E+02 1.00000000E+04
-1.00000000E+04 6.66672789E+01 1.00000000E+04
-1.00000000E+04 9.53066265E+02 1.00000000E+04
-1.00000000E+04 1.16548975E+02 1.00000000E+04
-1.00000000E+04 2.55706776E+02 1.00000000E+04
-1.00000000E+04 5.71560534E+01 1.00000000E+04
-1.00000000E+04 1.56206900E+01 1.00000000E+04
-1.00000000E+04 1.41454645E+02 1.00000000E+04
-1.00000000E+04 2.87771965E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 15 
*************
          lb           xc           ub
-1.00000000E+04 -3.63136660E+02 1.00000000E+04
-1.00000000E+04 7.17625781E+01 1.00000000E+04
-1.00000000E+04 9.62076201E+02 1.00000000E+04
-1.00000000E+04 1.20079735E+02 1.00000000E+04
-1.00000000E+04 2.63302390E+02 1.00000000E+04
-1.00000000E+04 5.90416049E+01 1.00000000E+04
-1.00000000E+04 1.61951656E+01 1.00000000E+04
-1.00000000E+04 1.46773768E+02 1.00000000E+04
-1.00000000E+04 4.09172364E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 16 
*************
          lb           xc           ub
-1.00000000E+04 -3.66592914E+02 1.00000000E+04
-1.00000000E+04 7.61324385E+01 1.00000000E+04
-1.00000000E+04 9.78430777E+02 1.00000000E+04
-1.00000000E+04 1.26032425E+02 1.00000000E+04
-1.00000000E+04 2.66642391E+02 1.00000000E+04
-1.00000000E+04 6.08940931E+01 1.00000000E+04
-1.00000000E+04 1.64077624E+01 1.00000000E+04
-1.00000000E+04 1.49975015E+02 1.00000000E+04
-1.00000000E+04 5.33864909E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 17 
*************
          lb           xc           ub
-1.00000000E+04 -3.91916567E+02 1.00000000E+04
-1.00000000E+04 8.41257190E+01 1.00000000E+04
-1.00000000E+04 1.01508261E+03 1.00000000E+04
-1.00000000E+04 1.35190431E+02 1.00000000E+04
-1.00000000E+04 2.72633748E+02 1.00000000E+04
-1.00000000E+04 6.52357350E+01 1.00000000E+04
-1.00000000E+04 1.56234384E+01 1.00000000E+04
-1.00000000E+04 1.60506020E+02 1.00000000E+04
-1.00000000E+04 9.43766426E+00 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 18 
*************
          lb           xc           ub
-1.00000000E+04 -4.37744808E+02 1.00000000E+04
-1.00000000E+04 8.45459121E+01 1.00000000E+04
-1.00000000E+04 1.02766851E+03 1.00000000E+04
-1.00000000E+04 1.42882253E+02 1.00000000E+04
-1.00000000E+04 2.62840190E+02 1.00000000E+04
-1.00000000E+04 7.62454083E+01 1.00000000E+04
-1.00000000E+04 1.45192193E+01 1.00000000E+04
-1.00000000E+04 1.70906773E+02 1.00000000E+04
-1.00000000E+04 1.60859594E+01 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 19 
*************
          lb           xc           ub
-1.00000000E+04 -5.10702108E+02 1.00000000E+04
-1.00000000E+04 6.75659790E+01 1.00000000E+04
-1.00000000E+04 9.81682573E+02 1.00000000E+04
-1.00000000E+04 1.41983207E+02 1.00000000E+04
-1.00000000E+04 2.35615290E+02 1.00000000E+04
-1.00000000E+04 9.98496544E+01 1.00000000E+04
-1.00000000E+04 1.39793695E+01 1.00000000E+04
-1.00000000E+04 1.84678774E+02 1.00000000E+04
-1.00000000E+04 3.12846441E+01 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 20 
*************
          lb           xc           ub
-1.00000000E+04 -4.16915106E+02 1.00000000E+04
-1.00000000E+04 7.77477235E+01 1.00000000E+04
-1.00000000E+04 1.20360079E+03 1.00000000E+04
-1.00000000E+04 1.42340924E+02 1.00000000E+04
-1.00000000E+04 1.38813863E+02 1.00000000E+04
-1.00000000E+04 1.99215542E+02 1.00000000E+04
-1.00000000E+04 8.02487252E+01 1.00000000E+04
-1.00000000E+04 8.66709128E+00 1.00000000E+04
-1.00000000E+04 1.66453532E+01 1.00000000E+04
*************
Phase: 2 	Variable: Fe 	Node: 21 
*************
          lb           xc           ub
-1.00000000E+04 -3.57803497E+02 1.00000000E+04
-1.00000000E+04 -9.54088664E+00 1.00000000E+04
-1.00000000E+04 6.88578337E+02 1.00000000E+04
-1.00000000E+04 1.06656529E+02 1.00000000E+04
-1.00000000E+04 5.43960152E+01 1.00000000E+04
-1.00000000E+04 2.03313462E+02 1.00000000E+04
-1.00000000E+04 7.56011624E+01 1.00000000E+04
-1.00000000E+04 8.65054752E+00 1.00000000E+04
-1.00000000E+04 2.70760881E+01 1.00000000E+04
*************
Phase: 2 	Variable: P 	Node: 1 
*************
          lb           xc           ub
1.00000000E-01 1.03184540E-01 4.00000000E-01
-4.00000000E-01 -1.00983105E-01 -1.00000000E-01
*************
Phase: 2 	Variable: V 	Node: 1 
*************
          lb           xc           ub
4.00000000E-01 4.00656781E-01 9.00000000E-01
*************
Phase: 2 	Variable: A 	Node: 1 
*************
          lb           xc           ub
-1.00000000E+02 5.59630137E+00 1.00000000E+02
-1.00000000E+02 -2.26264794E+01 1.00000000E+02
-1.00000000E+02 2.39262415E+01 1.00000000E+02
-1.00000000E+02 -1.16119929E+01 1.00000000E+02
-1.00000000E+02 1.12849679E+00 1.00000000E+02
-1.00000000E+02 -1.96045197E-01 1.00000000E+02
-1.00000000E+02 1.59095001E-01 1.00000000E+02
-1.00000000E+02 -1.40686055E+01 1.00000000E+02
-1.00000000E+02 6.14147061E+00 1.00000000E+02
-1.00000000E+02 -2.66866769E+00 1.00000000E+02
-1.00000000E+02 1.63606310E-01 1.00000000E+02
-1.00000000E+02 -6.84079957E-01 1.00000000E+02
-1.00000000E+02 -8.14287067E-01 1.00000000E+02
-1.00000000E+02 -9.04258371E-01 1.00000000E+02
-1.00000000E+02 1.27377376E+00 1.00000000E+02
-1.00000000E+02 -6.69143874E-01 1.00000000E+02
-1.00000000E+02 4.90895008E-01 1.00000000E+02
-1.00000000E+02 -1.50694318E-01 1.00000000E+02
-1.00000000E+02 8.02250087E-02 1.00000000E+02
-1.00000000E+02 3.11606547E-02 1.00000000E+02
-1.00000000E+02 4.77585012E-02 1.00000000E+02
-1.00000000E+02 2.60026443E+00 1.00000000E+02
-1.00000000E+02 -2.07068787E+00 1.00000000E+02
-1.00000000E+02 1.48232278E+00 1.00000000E+02
-1.00000000E+02 -5.78820900E-01 1.00000000E+02
-1.00000000E+02 -7.59145111E-03 1.00000000E+02
-1.00000000E+02 -8.22339891E-02 1.00000000E+02
-1.00000000E+02 -7.55025760E-02 1.00000000E+02
-1.00000000E+02 7.45646764E+00 1.00000000E+02
-1.00000000E+02 -6.68504634E+00 1.00000000E+02
-1.00000000E+02 4.33136409E+00 1.00000000E+02
-1.00000000E+02 -1.59586629E+00 1.00000000E+02
-1.00000000E+02 1.90479605E-02 1.00000000E+02
-1.00000000E+02 8.44790730E-02 1.00000000E+02
-1.00000000E+02 6.34143190E-02 1.00000000E+02
-1.00000000E+02 -4.33536935E+01 1.00000000E+02
-1.00000000E+02 1.39552545E+01 1.00000000E+02
-1.00000000E+02 3.53067016E+00 1.00000000E+02
-1.00000000E+02 -6.25813784E+00 1.00000000E+02
-1.00000000E+02 3.85610665E+00 1.00000000E+02
-1.00000000E+02 1.84734237E+00 1.00000000E+02
-1.00000000E+02 2.22390154E+00 1.00000000E+02
-1.00000000E+02 -3.52119156E+01 1.00000000E+02
-1.00000000E+02 1.42108228E+01 1.00000000E+02
-1.00000000E+02 -9.60293175E-01 1.00000000E+02
-1.00000000E+02 -9.49004299E-01 1.00000000E+02
-1.00000000E+02 1.74823210E-01 1.00000000E+02
-1.00000000E+02 -9.80849625E-01 1.00000000E+02
-1.00000000E+02 -1.28434264E+00 1.00000000E+02
-1.00000000E+02 7.57264581E+01 1.00000000E+02
-1.00000000E+02 -9.75389863E+01 1.00000000E+02
-1.00000000E+02 7.89549652E+01 1.00000000E+02
-1.00000000E+02 -3.25667122E+01 1.00000000E+02
-1.00000000E+02 -3.02104958E+00 1.00000000E+02
-1.00000000E+02 2.61820033E-01 1.00000000E+02
-1.00000000E+02 -1.28098560E-01 1.00000000E+02
-1.00000000E+02 -1.75938290E-02 1.00000000E+02
-1.00000000E+02 -2.81737839E-01 1.00000000E+02
-1.00000000E+02 1.63788254E-01 1.00000000E+02
-1.00000000E+02 -3.53017031E-01 1.00000000E+02
-1.00000000E+02 2.41591824E-01 1.00000000E+02
-1.00000000E+02 5.71317456E-02 1.00000000E+02
-1.00000000E+02 5.09939672E-02 1.00000000E+02
-1.00000000E+02 -5.05165600E-01 1.00000000E+02
-1.00000000E+02 3.92381092E-01 1.00000000E+02
-1.00000000E+02 -3.27295790E-01 1.00000000E+02
-1.00000000E+02 2.39345085E-01 1.00000000E+02
-1.00000000E+02 -7.97657991E-02 1.00000000E+02
-1.00000000E+02 -1.53705573E-01 1.00000000E+02
-1.00000000E+02 -1.47767056E-01 1.00000000E+02
-1.00000000E+02 -2.57188970E+00 1.00000000E+02
-1.00000000E+02 3.02679203E+00 1.00000000E+02
-1.00000000E+02 -2.32685607E+00 1.00000000E+02
-1.00000000E+02 9.00930742E-01 1.00000000E+02
-1.00000000E+02 2.14812893E-01 1.00000000E+02
-1.00000000E+02 -7.72685471E-02 1.00000000E+02
-1.00000000E+02 -3.85851676E-02 1.00000000E+02
*************
Phase: 2 	Variable: H 	Node: 1 
*************
          lb           xc           ub
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
0.00000000E+00 0.00000000E+00 0.00000000E+00
*************
Phase: 2 	Variable: Fi 	Node: 21 
*************
          lb           xc           ub
-1.00000000E+04 8.70571048E-01 1.00000000E+04
-1.00000000E+04 1.82526112E-01 1.00000000E+04
-1.00000000E+04 -2.65916195E-01 1.00000000E+04
-1.00000000E+04 -9.71614757E-03 1.00000000E+04
-1.00000000E+04 -6.18296355E-03 1.00000000E+04
-1.00000000E+04 -8.29347520E+00 1.00000000E+04
-1.00000000E+04 -3.80840648E+00 1.00000000E+04
-1.00000000E+04 -3.11839878E+00 1.00000000E+04
-1.00000000E+04 2.10913390E-01 1.00000000E+04
-1.00000000E+04 -4.48166074E-01 1.00000000E+04
-1.00000000E+04 -1.44868630E-01 1.00000000E+04
-1.00000000E+04 1.43201572E-01 1.00000000E+04
-1.00000000E+04 9.16089800E-02 1.00000000E+04
*************
Phase: 3 	Variable: T 	Node: 1 
*************
          lb           xc           ub
0.00000000E+00 1.35342298E-04 1.00000000E+00
*************
Phase: 3 	Variable: Qe 	Node: 1 
*************
          lb           xc           ub
-6.00000000E-01 -6.26834312E-02 3.00000000E-01
-2.00000000E-01 1.15713656E-01 2.00000000E-01
7.00000000E-01 8.98029231E-01 9.00000000E-01
-5.00000000E-02 -3.54382915E-02 5.00000000E-02
-5.00000000E-01 -4.34947637E-01 5.00000000E-01
-5.00000000E-02 -2.30242905E-02 5.00000000E-02
-6.98132000E-01 1.50380548E-05 6.98132000E-01
-2.62000000E-01 6.13607157E-05 5.24000000E-01
-6.63225000E-01 -1.97289478E-05 6.63225000E-01
-8.00000000E-01 -5.48767731E-02 8.00000000E-01
-1.30000000E+00 -1.73337570E-01 1.00000000E+00
-5.23599000E-01 8.44273764E-02 5.23599000E-01
-1.72072000E+00 2.44739421E-02 5.24821000E-01
-1.74533000E-01 -7.55125999E-03 1.22173000E+00
0.00000000E+00 4.31996223E-01 2.38569000E+00
-8.00000000E-01 4.93533467E-02 8.00000000E-01
-1.30000000E+00 2.96418176E-01 1.00000000E+00
-5.23599000E-01 1.81032020E-02 5.23599000E-01
-1.72072000E+00 4.18375109E-01 5.24821000E-01
-1.22173000E+00 6.10360839E-02 1.74533000E-01
0.00000000E+00 1.97470541E-01 2.38569000E+00
*************
Phase: 3 	Variable: Qe 	Node: 2 
*************
          lb           xc           ub
-6.00000000E-01 -6.26833832E-02 3.00000000E-01
-2.00000000E-01 1.15707301E-01 2.00000000E-01
7.00000000E-01 8.97132635E-01 9.00000000E-01
-5.00000000E-02 -3.51582946E-02 5.00000000E-02
-5.00000000E-01 -4.37470823E-01 5.00000000E-01
-5.00000000E-02 -2.30788599E-02 5.00000000E-02
-6.98132000E-01 1.88829089E-05 6.98132000E-01
-2.62000000E-01 6.25993805E-05 5.24000000E-01
-6.63225000E-01 -1.47325876E-05 6.63225000E-01
-8.00000000E-01 -5.49927121E-02 8.00000000E-01
-1.30000000E+00 -1.73263458E-01 1.00000000E+00
-5.23599000E-01 8.45143596E-02 5.23599000E-01
-1.72072000E+00 2.89112846E-02 5.24821000E-01
-1.74533000E-01 -7.92356585E-03 1.22173000E+00
0.00000000E+00 4.32158255E-01 2.38569000E+00
-8.00000000E-01 5.19915300E-02 8.00000000E-01
-1.30000000E+00 3.09790719E-01 1.00000000E+00
-5.23599000E-01 2.23321308E-02 5.23599000E-01
-1.72072000E+00 4.04220966E-01 5.24821000E-01
-1.22173000E+00 6.10280768E-02 1.74533000E-01
0.00000000E+00 1.97315614E-01 2.38569000E+00
*************
Phase: 3 	Variable: Qe 	Node: 3 
*************
          lb           xc           ub
-6.00000000E-01 -6.26832067E-02 3.00000000E-01
-2.00000000E-01 1.15702188E-01 2.00000000E-01
7.00000000E-01 8.96278860E-01 9.00000000E-01
-5.00000000E-02 -3.49656296E-02 5.00000000E-02
-5.00000000E-01 -4.34823510E-01 5.00000000E-01
-5.00000000E-02 -2.30967513E-02 5.00000000E-02
-6.98132000E-01 2.12676210E-05 6.98132000E-01
-2.62000000E-01 5.64075897E-05 5.24000000E-01
-6.63225000E-01 -1.19529026E-05 6.63225000E-01
-8.00000000E-01 -5.51120858E-02 8.00000000E-01
-1.30000000E+00 -1.73186293E-01 1.00000000E+00
-5.23599000E-01 8.46126692E-02 5.23599000E-01
-1.72072000E+00 3.33389808E-02 5.24821000E-01
-1.74533000E-01 -8.32180078E-03 1.22173000E+00
0.00000000E+00 4.32305305E-01 2.38569000E+00
-8.00000000E-01 5.45183384E-02 8.00000000E-01
-1.30000000E+00 3.23243975E-01 1.00000000E+00
-5.23599000E-01 2.64701424E-02 5.23599000E-01
-1.72072000E+00 3.96244473E-01 5.24821000E-01
-1.22173000E+00 6.10891438E-02 1.74533000E-01
0.00000000E+00 1.97764966E-01 2.38569000E+00
*************
Phase: 3 	Variable: Qe 	Node: 4 
*************
          lb           xc           ub
-6.00000000E-01 -6.26830947E-02 3.00000000E-01
-2.00000000E-01 1.15696455E-01 2.00000000E-01
7.00000000E-01 8.95817006E-01 9.00000000E-01
-5.00000000E-02 -3.47383897E-02 5.00000000E-02
-5.00000000E-01 -4.35443486E-01 5.00000000E-01
-5.00000000E-02 -2.31365141E-02 5.00000000E-02
-6.98132000E-01 2.07666765E-05 6.98132000E-01
-2.62000000E-01 6.10213422E-05 5.24000000E-01
-6.63225000E-01 -9.59222172E-06 6.63225000E-01
-8.00000000E-01 -5.52343700E-02 8.00000000E-01
-1.30000000E+00 -1.73113505E-01 1.00000000E+00
-5.23599000E-01 8.47053768E-02 5.23599000E-01
-1.72072000E+00 3.75136955E-02 5.24821000E-01
-1.74533000E-01 -8.76890794E-03 1.22173000E+00
0.00000000E+00 4.32465931E-01 2.38569000E+00
-8.00000000E-01 5.46043757E-02 8.00000000E-01
-1.30000000E+00 3.52483086E-01 1.00000000E+00
-5.23599000E-01 2.71698015E-02 5.23599000E-01
-1.72072000E+00 3.87540415E-01 5.24821000E-01
